Filed week ended,State,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case_Fatality_Ratio,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
2020-09-26,Texas,391084,7636,0,383448,1326.9544623256413,1.9525217088911844,41351,2020-09-19,902269,12372188,7.29
2020-09-26,Utah,36242,240,0,36002,1104.225317782409,0.662215109541416,2460,2020-09-19,25803,1483888,1.74
2020-09-26,Vermont,907,28,0,879,144.41272424175358,3.0871003307607494,601,2020-09-19,20616,303295,6.8
2020-09-26,Virginia,72329,1503,0,70826,838.4794712857674,2.078004673091015,9377,2020-09-19,173717,3751738,4.63
2020-09-26,Washington,45126,1038,1,44087,578.7536391735389,2.300226033772105,21002,2020-09-19,236928,3383128,7.0
2020-09-26,West Virginia,7685,171,0,7514,432.2102054474796,2.225113858165257,1903,2020-09-19,40892,664212,6.16
2020-09-26,Wisconsin,59808,636,0,59172,1022.0532319391635,1.063402889245586,11185,2020-09-19,119104,2855007,4.17
2020-09-26,Wyoming,2894,20,0,2874,510.383140073189,0.691085003455425,801,2020-09-19,7329,269604,2.72
2020-10-03,Alabama,80443,1320,0,79123,1638.8109081574862,1.6409134418159443,7732,2020-09-26,30716,1935262,1.59
2020-10-03,Alaska,4134,28,0,4106,563.2137242132856,0.6773101112723754,3719,2020-09-26,21131,308691,6.85
2020-10-03,Arizona,111761,2776,0,108985,1514.6866093197932,2.4838718336450105,7966,2020-09-26,168948,2905807,5.81
2020-10-03,Arkansas,46132,802,0,45330,1517.999341888779,1.7384895517211478,5484,2020-09-26,36883,1197760,3.08
2020-10-03,California,420444,8339,0,412105,1052.7549295774647,1.9833794750311575,148213,2020-09-26,2212779,17396834,12.72
2020-10-03,Colorado,37032,983,0,36049,633.5097074174626,2.6544610066969105,5919,2020-09-26,127012,2681376,4.74
2020-10-03,Connecticut,28422,2207,0,26215,797.680658306858,7.765111533319259,4617,2020-09-26,137325,1652033,8.31
2020-10-03,Delaware,10681,402,0,10279,1086.6877947288367,3.763692538151858,1776,2020-09-26,24183,446976,5.41
2020-10-03,District of Columbia,7863,322,0,7541,1091.0422971414775,4.095129085590742,1649,2020-09-26,53110,580956,9.14
2020-10-03,Florida,355981,7108,0,348873,1618.610466966762,1.996735780842236,42306,2020-09-26,337344,8769716,3.85
2020-10-03,Georgia,161255,3619,0,157636,1501.9886178407428,2.244271495457505,44874,2020-09-26,445039,4406223,10.1
2020-10-03,Hawaii,6664,89,0,6575,471.7241574584658,1.3355342136854742,5083,2020-09-26,111316,620739,17.93
2020-10-03,Idaho,22170,228,0,21942,1214.0228676567222,1.0284167794316643,2955,2020-09-26,9144,744799,1.23
2020-10-03,Illinois,158715,4713,0,154002,1253.702694376644,2.9694735847273415,36267,2020-09-26,483981,5917347,8.18
2020-10-03,Indiana,64407,1780,0,62627,954.8355533812181,2.7636747558495194,10076,2020-09-26,129538,3046268,4.25
2020-10-03,Iowa,47326,720,0,46606,1488.3091969747,1.5213624646071926,4288,2020-09-26,51560,1532562,3.36
2020-10-03,Kansas,31237,354,0,30883,1073.3036462843086,1.1332714409194224,14219,2020-09-26,47744,1367656,3.49
2020-10-03,Kentucky,38524,594,0,37930,856.1478679642375,1.5418959609594018,5687,2020-09-26,94187,1896673,4.97
2020-10-03,Louisiana,89335,2747,0,86588,1923.176281651088,3.07494263166732,13461,2020-09-26,195223,1889866,10.33
2020-10-03,Maine,2789,73,0,2716,207.23887084909234,2.6174256005736822,1702,2020-09-26,22893,607641,3.77
2020-10-03,Maryland,63301,1923,0,61378,1040.6008758663318,3.037866700368083,10994,2020-09-26,149522,2551522,5.86
2020-10-03,Massachusetts,60380,4550,0,55830,865.464552934094,7.535607817158,29481,2020-09-26,306247,3578753,8.56
2020-10-03,Michigan,68901,3496,0,65405,685.9233449477351,5.073946677116442,17699,2020-09-26,387844,4305848,9.01
2020-10-03,Minnesota,53890,1113,0,52777,945.327479050708,2.065318240861013,9697,2020-09-26,152536,2868184,5.32
2020-10-03,Mississippi,52713,1482,0,51231,1763.4130186066116,2.8114506857890844,4032,2020-09-26,68735,1110126,6.19
2020-10-03,Missouri,67004,1092,0,65912,1086.092844047999,1.6297534475553699,8945,2020-09-26,70470,2744087,2.57
2020-10-03,Montana,7872,101,0,7771,724.3549633773787,1.2830284552845528,3472,2020-09-26,19354,457148,4.23
2020-10-03,Nebraska,24628,230,0,24398,1261.3120144220181,0.9338963781062205,3259,2020-09-26,19027,964840,1.97
2020-10-03,Nevada,41135,836,0,40299,1310.1737130772121,2.032332563510393,7941,2020-09-26,173629,1388109,12.51
2020-10-03,New Hampshire,4538,225,0,4313,330.9389243391066,4.95813133539004,2083,2020-09-26,32751,657391,4.98
2020-10-03,New Jersey,103060,9278,0,93782,1153.2388824795196,9.002522802251116,23680,2020-09-26,282981,4034480,7.01
2020-10-03,New Mexico,15622,476,0,15146,745.0969169719169,3.046985021124056,3484,2020-09-26,70964,806473,8.8
2020-10-03,New York,236549,17651,0,218898,1216.784547722538,7.461878934174315,64156,2020-09-26,944007,9429101,10.01
2020-10-03,North Carolina,109139,1986,0,107153,1028.4586172127517,1.8196978165458726,15534,2020-09-26,127447,4423164,2.88
2020-10-03,North Dakota,12277,153,0,12124,1611.7407509028872,1.2462327930276125,841,2020-09-26,10275,413529,2.48
2020-10-03,Ohio,80779,2346,0,78433,687.6154481302723,2.904220156228723,18634,2020-09-26,238764,5352988,4.46
2020-10-03,Oklahoma,46437,517,0,45920,1174.187447216308,1.1133363481706398,5780,2020-09-26,88127,1570740,5.61
2020-10-03,Oregon,17137,282,0,16855,398.43388536394264,1.6455622337632023,4408,2020-09-26,127675,1921964,6.64
2020-10-03,Pennsylvania,84897,3889,0,81008,662.1766022666116,4.580845023970223,19844,2020-09-26,447940,5827122,7.69
2020-10-03,Rhode Island,12385,537,0,11848,1172.6442963187396,4.33589018974566,2801,2020-09-26,26879,474428,5.67
2020-10-03,South Carolina,76901,1810,0,75091,1475.9985412947929,2.3536755048698974,4908,2020-09-26,75968,2093284,3.63
2020-10-03,South Dakota,12738,146,0,12592,1410.5890521545869,1.1461767938451877,444,2020-09-26,5078,418749,1.21
2020-10-03,Tennessee,98851,1383,0,97468,1433.1258209400976,1.3990753760710564,10077,2020-09-26,139780,3310827,4.22
2020-10-03,Texas,396341,8659,0,387682,1344.7915500317247,2.1847348621515312,42338,2020-09-26,803025,12372188,6.49
2020-10-03,Utah,39983,236,0,39747,1218.2065250508817,0.590250856614061,2575,2020-09-26,23562,1483888,1.59
2020-10-03,Vermont,871,30,0,841,138.68079692896072,3.4443168771526977,606,2020-09-26,17676,303295,5.83
2020-10-03,Virginia,78474,1767,0,76707,909.7158543555049,2.251701200397584,10843,2020-09-26,160764,3751738,4.29
2020-10-03,Washington,44293,1104,0,43189,568.0701799386951,2.4924931704784052,18528,2020-09-26,208017,3383128,6.15
2020-10-03,West Virginia,8796,192,0,8604,494.69368472557323,2.1828103683492497,1958,2020-09-26,35220,664212,5.3
2020-10-03,Wisconsin,70990,736,0,70254,1213.1413679668476,1.0367657416537541,11916,2020-09-26,112613,2855007,3.94
2020-10-03,Wyoming,3471,33,0,3438,612.1423217671178,0.9507346585998271,759,2020-09-26,6823,269604,2.53
2020-10-10,Alabama,84083,1344,0,82739,1712.9661697177619,1.5984206082085557,8581,2020-10-03,27063,1939059,1.4
2020-10-10,Alaska,5297,32,0,5265,721.6601589641446,0.6041155370964697,5708,2020-10-03,20264,308959,6.56
2020-10-10,Arizona,113217,2983,1,110233,1534.4196441277281,2.6347633305952285,7925,2020-10-03,151436,2927942,5.17
2020-10-10,Arkansas,46088,750,0,45338,1516.5514972030273,1.627321645547648,5719,2020-10-03,32303,1197760,2.7
2020-10-10,California,431966,8228,4,423734,1081.605007824726,1.9047795428343899,176083,2020-10-03,2011273,17473068,11.51
2020-10-10,Colorado,40586,1129,0,39457,694.3083005304908,2.781747400581481,6406,2020-10-03,124333,2692685,4.62
2020-10-10,Connecticut,31616,2323,0,29293,887.3222043849703,7.347545546558705,4734,2020-10-03,121369,1651883,7.35
2020-10-10,Delaware,11317,251,0,11066,1151.3946047136264,2.217902270919855,2010,2020-10-03,21355,451429,4.73
2020-10-10,District of Columbia,8055,314,0,7741,1117.683543618797,3.898199875853507,1912,2020-10-03,49067,583160,8.41
2020-10-10,Florida,372940,8078,0,364862,1695.7213658891465,2.1660320695017967,47904,2020-10-03,300115,8769716,3.42
2020-10-10,Georgia,169014,3774,0,165240,1574.2588090647441,2.2329511164755584,54166,2020-10-03,409602,4419929,9.27
2020-10-10,Hawaii,6707,79,0,6628,474.76799580941326,1.1778738631280752,4873,2020-10-03,92670,621065,14.92
2020-10-10,Idaho,25531,279,0,25252,1398.0702676654837,1.0927891582781715,3519,2020-10-03,8386,744780,1.13
2020-10-10,Illinois,160736,4508,2,156226,1269.6667377583988,2.804598845311567,47528,2020-10-03,447060,5919664,7.55
2020-10-10,Indiana,69004,2002,0,67002,1022.9862053118073,2.901281085154484,17916,2020-10-03,118930,3034402,3.92
2020-10-10,Iowa,51716,739,0,50977,1626.3660235545701,1.4289581560832239,4192,2020-10-03,46409,1535919,3.02
2020-10-10,Kansas,33802,419,0,33383,1161.4370730768703,1.2395716229808886,14537,2020-10-03,44579,1369508,3.26
2020-10-10,Kentucky,40921,655,0,40266,909.4182043651897,1.600645145524303,5969,2020-10-03,80246,1899546,4.22
2020-10-10,Louisiana,81543,2888,0,78655,1755.4325128412677,3.5416896606698307,13577,2020-10-03,165320,1887456,8.76
2020-10-10,Maine,2906,70,0,2836,215.93264922461898,2.4088093599449416,1549,2020-10-03,19723,605947,3.25
2020-10-10,Maryland,67494,2072,0,65422,1109.52932048028,3.069902509852728,12347,2020-10-03,115445,2466552,4.68
2020-10-10,Massachusetts,77960,5037,1,72922,1117.4497606283862,6.461005643919959,39962,2020-10-03,268942,3578753,7.51
2020-10-10,Michigan,80552,3723,0,76829,801.9113987058238,4.621859171715165,15084,2020-10-03,301296,4304929,7.0
2020-10-10,Minnesota,56938,1071,0,55867,998.7948784967381,1.8809933611999015,9340,2020-10-03,138673,2871418,4.83
2020-10-10,Mississippi,51925,1614,0,50311,1737.0519794196557,3.1083293211362544,3657,2020-10-03,56309,1110495,5.07
2020-10-10,Missouri,78678,1332,0,77346,1275.321067160296,1.692976435598261,10522,2020-10-03,60725,2748342,2.21
2020-10-10,Montana,10245,108,0,10137,942.7104420479224,1.054172767203514,2893,2020-10-03,17794,458857,3.88
2020-10-10,Nebraska,27259,289,0,26970,1396.0575037002513,1.0602003008180785,3243,2020-10-03,16461,966634,1.7
2020-10-10,Nevada,44264,823,0,43441,1409.8341858672595,1.8592987529369238,8964,2020-10-03,157205,1395097,11.27
2020-10-10,New Hampshire,4554,230,0,4324,332.10574293527804,5.05050505050505,2562,2020-10-03,30234,658755,4.59
2020-10-10,New Jersey,109817,6893,0,102924,1228.8495474214378,6.276805959004526,29031,2020-10-03,249076,4042393,6.16
2020-10-10,New Mexico,17100,431,0,16669,815.5906593406594,2.5204678362573096,4798,2020-10-03,62854,810264,7.76
2020-10-10,New York,236594,15642,0,220952,1217.0160232504309,6.611325730999096,66385,2020-10-03,723770,9443613,7.66
2020-10-10,North Carolina,120613,1779,0,118834,1136.5825158548423,1.474965385157487,13172,2020-10-03,108833,4437138,2.45
2020-10-10,North Dakota,14350,183,0,14167,1883.8869247744915,1.2752613240418118,1045,2020-10-03,9107,413795,2.2
2020-10-10,Ohio,86679,2651,0,84028,737.8380448938941,3.058410918446221,20085,2020-10-03,209390,5359821,3.91
2020-10-10,Oklahoma,52184,578,0,51606,1319.5037953686892,1.1076191936225663,5531,2020-10-03,82382,1569855,5.25
2020-10-10,Oregon,19787,317,0,19470,460.04617434185286,1.6020619598726435,4773,2020-10-03,115121,1928744,5.97
2020-10-10,Pennsylvania,90900,4435,0,86465,708.998588242635,4.878987898789879,20251,2020-10-03,399193,5764460,6.93
2020-10-10,Rhode Island,13909,593,0,13316,1316.9406150583245,4.263426558343519,3059,2020-10-03,22523,474882,4.74
2020-10-10,South Carolina,79720,1741,0,77979,1530.1049883879389,2.183893627696939,4667,2020-10-03,70120,2095065,3.35
2020-10-10,South Dakota,15209,140,0,15069,1684.224281223042,0.9205075941876522,443,2020-10-03,5469,419422,1.3
2020-10-10,Tennessee,113798,1375,0,112423,1649.8250110908461,1.2082813406211006,10810,2020-10-03,100911,3322994,3.04
2020-10-10,Texas,419574,8284,0,411290,1423.6215022241222,1.9743835414015167,44692,2020-10-03,718231,12428366,5.78
2020-10-10,Utah,44661,274,0,44387,1360.7363533326022,0.6135106692640111,2726,2020-10-03,21265,1486205,1.43
2020-10-10,Vermont,986,28,0,958,156.99112028927127,2.839756592292089,543,2020-10-03,15460,302674,5.11
2020-10-10,Virginia,79431,1587,0,77844,920.809950140328,1.9979604940136724,9110,2020-10-03,142220,3762558,3.78
2020-10-10,Washington,48742,1086,1,47655,625.1298559720922,2.2280579377128555,25631,2020-10-03,190215,3403434,5.59
2020-10-10,West Virginia,9131,195,0,8936,513.5343377932253,2.1355820830139085,2138,2020-10-03,30712,662540,4.64
2020-10-10,Wisconsin,76570,722,0,75848,1308.497458025377,0.9429280397022334,14971,2020-10-03,110050,2857433,3.85
2020-10-10,Wyoming,3984,21,0,3963,702.6145231691725,0.5271084337349398,944,2020-10-03,6501,262767,2.47
2020-10-17,Alabama,87579,1444,0,86135,1784.1878165349935,1.6487970860594434,7964,2020-10-10,43493,1939059,2.24
2020-10-17,Alaska,5463,35,0,5428,744.2759011555827,0.6406736225517116,4608,2020-10-10,19754,308959,6.39
2020-10-17,Arizona,117242,2841,0,114401,1588.97010092851,2.4231930536838333,7053,2020-10-10,137816,2927942,4.71
2020-10-17,Arkansas,52334,934,0,51400,1722.0796314577162,1.7846906408835554,4318,2020-10-10,30873,1199243,2.57
2020-10-17,California,441648,8728,0,432920,1105.8478873239437,1.9762344672680505,159876,2020-10-10,1836240,17473068,10.51
2020-10-17,Colorado,43760,1047,0,42713,748.6061999510737,2.392595978062157,5759,2020-10-10,111822,2692685,4.15
2020-10-17,Connecticut,31214,2219,0,28995,876.0398307082636,7.108989555968476,4395,2020-10-10,96689,1651883,5.85
2020-10-17,Delaware,11625,413,0,11212,1182.7306070333045,3.552688172043011,1715,2020-10-10,19228,451429,4.26
2020-10-17,District of Columbia,8279,327,0,7952,1148.7649978423365,3.9497523855538104,1559,2020-10-10,45879,583160,7.87
2020-10-17,Florida,379541,7839,0,371702,1725.7354612831355,2.0653895099607156,40070,2020-10-10,287537,8769716,3.28
2020-10-17,Georgia,170370,3833,0,166537,1586.8890938050129,2.2498092387157365,44892,2020-10-10,367949,4419929,8.32
2020-10-17,Hawaii,7242,107,0,7135,512.6390078502715,1.4774924054128693,5104,2020-10-10,78241,621065,12.6
2020-10-17,Idaho,27051,250,0,26801,1481.305033512945,0.9241802521163727,3293,2020-10-10,8215,744780,1.1
2020-10-17,Illinois,182650,4944,0,177706,1442.767206173922,2.7068163153572407,46948,2020-10-10,402230,5919664,6.79
2020-10-17,Indiana,76973,1916,0,75057,1141.1268503487586,2.489184519247009,15421,2020-10-10,113496,3034402,3.74
2020-10-17,Iowa,54982,789,0,54193,1729.075270846109,1.4350150958495507,4215,2020-10-10,42103,1535919,2.74
2020-10-17,Kansas,36221,440,0,35781,1244.5539383443972,1.2147649153805804,17547,2020-10-10,44327,1369508,3.24
2020-10-17,Kentucky,45876,657,0,45219,1019.5369014309875,1.432121370651321,5951,2020-10-10,73637,1899546,3.88
2020-10-17,Louisiana,93095,2839,0,90256,2004.120400070611,3.0495730168107844,13039,2020-10-10,146622,1887456,7.77
2020-10-17,Maine,3006,76,0,2930,223.3632290327614,2.5282767797737855,1346,2020-10-10,15901,605947,2.62
2020-10-17,Maryland,67633,1964,0,65669,1111.8143321190441,2.9039078556326055,11609,2020-10-10,102425,2466552,4.15
2020-10-17,Massachusetts,64970,4686,0,60284,931.2559126221942,7.212559642912113,45404,2020-10-10,254030,3589092,7.08
2020-10-17,Michigan,80553,3617,0,76936,801.9213539074166,4.4902114136034665,12640,2020-10-10,249753,4304929,5.8
2020-10-17,Minnesota,64152,1199,0,62953,1125.3414072380965,1.8689986282578877,9833,2020-10-10,122976,2871418,4.28
2020-10-17,Mississippi,58081,1557,0,56524,1942.9892347938953,2.6807389679929754,3609,2020-10-10,52168,1110495,4.7
2020-10-17,Missouri,78430,1249,0,77181,1271.301142598719,1.592502868800204,8728,2020-10-10,57846,2748342,2.1
2020-10-17,Montana,11980,131,0,11849,1102.3593065626267,1.0934891485809684,2469,2020-10-10,16146,458857,3.52
2020-10-17,Nebraska,30073,258,0,29815,1540.1752562008019,0.8579124131280551,2934,2020-10-10,14921,966634,1.54
2020-10-17,Nevada,45388,884,0,44504,1445.6342406502615,1.9476513615933728,8734,2020-10-10,140132,1395097,10.04
2020-10-17,New Hampshire,5071,236,0,4835,369.8085688240656,4.653914415302702,2100,2020-10-10,28017,658755,4.25
2020-10-17,New Jersey,108921,9311,0,99610,1218.823329308672,8.548397462380992,28809,2020-10-10,217743,4042393,5.39
2020-10-17,New Mexico,19243,498,0,18745,917.8018162393163,2.587954061217066,4033,2020-10-10,57898,810264,7.15
2020-10-17,New York,246297,17705,0,228592,1266.9272909647386,7.188475702099498,54890,2020-10-10,616176,9443613,6.52
2020-10-17,North Carolina,123112,2150,0,120962,1160.1315504292352,1.7463772824744948,12119,2020-10-10,103618,4437138,2.34
2020-10-17,North Dakota,16911,216,0,16695,2220.0983822203084,1.2772751463544438,1043,2020-10-10,8065,413795,1.95
2020-10-17,Ohio,93546,2416,0,91130,796.2920401440282,2.5826865926923652,17671,2020-10-10,186651,5359821,3.48
2020-10-17,Oklahoma,54284,584,0,53700,1372.603557178329,1.075823447056223,5277,2020-10-10,73321,1569855,4.67
2020-10-17,Oregon,19528,302,0,19226,454.024444966276,1.5464973371569029,4767,2020-10-10,103211,1928744,5.35
2020-10-17,Pennsylvania,94768,4007,0,90761,739.1680771240708,4.228220496370082,19223,2020-10-10,363487,5764460,6.31
2020-10-17,Rhode Island,13782,559,0,13223,1304.9159218300258,4.05601509214918,2437,2020-10-10,19638,474882,4.14
2020-10-17,South Carolina,83494,1896,0,81598,1602.541218018848,2.270821855462668,3890,2020-10-10,66012,2095065,3.15
2020-10-17,South Dakota,17402,175,0,17227,1927.0741627880452,1.005631536604988,485,2020-10-10,4320,419422,1.03
2020-10-17,Tennessee,112341,1528,0,110813,1628.701660582407,1.360144559866834,10412,2020-10-10,88163,3322994,2.65
2020-10-17,Texas,428868,9156,0,419712,1455.156197514276,2.134922633537592,45308,2020-10-10,682194,12428366,5.49
2020-10-17,Utah,48636,266,0,48370,1481.8470988263684,0.5469199769717904,2490,2020-10-10,19081,1486205,1.28
2020-10-17,Vermont,940,30,0,910,149.66699094514703,3.1914893617021276,601,2020-10-10,13438,302674,4.44
2020-10-17,Virginia,85807,1835,0,83972,994.7242183995056,2.138520167352314,11365,2020-10-10,129300,3762558,3.44
2020-10-17,Washington,48929,1153,0,47776,627.5281835554244,2.356475709701813,19980,2020-10-10,177627,3403434,5.22
2020-10-17,West Virginia,10674,206,0,10468,600.3138234152761,1.9299231778152521,1940,2020-10-10,26469,662540,4.0
2020-10-17,Wisconsin,89616,852,0,88764,1531.439313026018,0.9507230851633637,13890,2020-10-10,102729,2857433,3.6
2020-10-17,Wyoming,4832,36,0,4796,852.1670120365063,0.7450331125827815,1375,2020-10-10,6011,262767,2.29
2020-10-24,Alabama,95697,1422,0,94275,1949.5703476740919,1.4859399981190633,7126,2020-10-17,35544,1939059,1.83
2020-10-24,Alaska,7022,33,0,6989,956.6731425799929,0.46995158074622617,4388,2020-10-17,18974,308959,6.14
2020-10-24,Arizona,119530,3028,1,116501,1619.9791556266935,2.533255249728102,6813,2020-10-17,125852,2927942,4.3
2020-10-24,Arkansas,52984,863,0,52121,1743.4682461335965,1.6287935980673411,4019,2020-10-17,26311,1199243,2.19
2020-10-24,California,462036,8615,4,453417,1156.8976525821597,1.864573323290826,152176,2020-10-17,1653245,17473068,9.46
2020-10-24,Colorado,49617,1171,0,48446,848.8024182580535,2.3600781990043735,6071,2020-10-17,105759,2692685,3.93
2020-10-24,Connecticut,34838,2358,0,32480,977.7495874355894,6.768471209598714,6016,2020-10-17,101110,1651883,6.12
2020-10-24,Delaware,12222,267,0,11955,1243.4695465944988,2.1845851742758957,1657,2020-10-17,17349,451429,3.84
2020-10-24,District of Columbia,8427,315,0,8112,1169.3009586686037,3.7379850480598074,1473,2020-10-17,41417,583160,7.1
2020-10-24,Florida,396710,8578,0,388132,1803.8012094757423,2.162284792417635,33542,2020-10-17,282261,8769716,3.22
2020-10-24,Georgia,179235,3975,0,175260,1669.460977449912,2.2177588082684743,43695,2020-10-17,336738,4419929,7.62
2020-10-24,Hawaii,7311,105,0,7206,517.5233065994663,1.436192039392696,4906,2020-10-17,70497,621065,11.35
2020-10-24,Idaho,31643,322,0,31321,1732.7616419152757,1.0176026293335019,3863,2020-10-17,8024,744780,1.08
